chr,chromStart,chromEnd,name,score,pValue,peak,annotStart,annotEnd,gene,product
U00096.3,3531328,3531607,NA_peak_1029,60,7.8467,200,3530715,3532439,gene=yhgE,product=putative transport protein YhgE
U00096.3,3533961,3534118,NA_peak_1030,50,6.7008,65,3532818,3534440,gene=pck,product=phosphoenolpyruvate carboxykinase (ATP)
U00096.3,3534602,3534758,NA_peak_1031,47,6.40725,55,3534516,3535868,gene=envZ,product=sensor histidine kinase EnvZ
U00096.3,3535367,3535568,NA_peak_1032,42,5.77505,131,3534516,3535868,gene=envZ,product=sensor histidine kinase EnvZ
U00096.3,3535716,3536170,NA_peak_1033,233,26.0947,336,3534516,3535868,gene=envZ,product=sensor histidine kinase EnvZ
U00096.3,3535716,3536170,NA_peak_1033,233,26.0947,336,3535865,3536584,gene=ompR,product=DNA-binding transcriptional dual regulator OmpR
U00096.3,3537439,3538313,NA_peak_1034,73,9.41454,362,3537385,3539706,gene=yhgF,product=putative RNA-binding protein YhgF
U00096.3,3538444,3539079,NA_peak_1035,50,6.69372,297,3537385,3539706,gene=yhgF,product=putative RNA-binding protein YhgF
U00096.3,3540509,3540717,NA_peak_1036,72,9.2424,148,3540407,3542728,gene=feoB,product=Fe(2(+)) transporter FeoB
U00096.3,3540919,3541337,NA_peak_1037,62,8.08375,162,3540407,3542728,gene=feoB,product=Fe(2(+)) transporter FeoB
U00096.3,3541448,3542106,NA_peak_1038,134,15.9517,200,3540407,3542728,gene=feoB,product=Fe(2(+)) transporter FeoB
U00096.3,3542315,3542486,NA_peak_1039,77,9.80813,70,3540407,3542728,gene=feoB,product=Fe(2(+)) transporter FeoB
U00096.3,3542574,3542842,NA_peak_1040,69,8.90224,127,3540407,3542728,gene=feoB,product=Fe(2(+)) transporter FeoB
U00096.3,3542574,3542842,NA_peak_1040,69,8.90224,127,3542728,3542964,gene=feoC,product=ferrous iron transport protein FeoC
U00096.3,3547130,3547294,NA_peak_1041,37,5.24702,84,3546559,3547875,gene=gntT,product=high-affinity gluconate transporter
U00096.3,3548211,3548514,NA_peak_1042,37,5.2278,215,3547986,3550070,gene=malQ,product=4-alpha-glucanotransferase
U00096.3,3549030,3549472,NA_peak_1043,100,12.3523,221,3547986,3550070,gene=malQ,product=4-alpha-glucanotransferase
U00096.3,3550048,3550312,NA_peak_1044,94,11.6378,148,3547986,3550070,gene=malQ,product=4-alpha-glucanotransferase
U00096.3,3550048,3550312,NA_peak_1044,94,11.6378,148,3550080,3552473,gene=malP,product=maltodextrin phosphorylase
U00096.3,3553135,3553316,NA_peak_1045,65,8.45861,106,3553085,3555790,gene=malT,product=DNA-binding transcriptional activator MalT
U00096.3,3556269,3556811,NA_peak_1046,75,9.61911,382,3555833,3556849,gene=rtcA,product=RNA 3'-terminal phosphate cyclase
U00096.3,3558954,3559169,NA_peak_1047,19,3.00902,85,3558268,3559866,gene=rtcR,product=DNA-binding transcriptional activator RtcR
U00096.3,3559340,3559634,NA_peak_1048,30,4.40461,217,3558268,3559866,gene=rtcR,product=DNA-binding transcriptional activator RtcR
U00096.3,3559688,3560084,NA_peak_1049,44,6.03572,72,3558268,3559866,gene=rtcR,product=DNA-binding transcriptional activator RtcR
U00096.3,3561520,3561667,NA_peak_1050,42,5.81807,101,3561497,3561823,gene=glpE,product=thiosulfate sulfurtransferase GlpE
U00096.3,3562065,3562382,NA_peak_1051,113,13.7443,78,3562013,3563518,gene=glpD,product=aerobic glycerol 3-phosphate dehydrogenase
U00096.3,3562478,3562643,NA_peak_1052,52,6.92918,87,3562013,3563518,gene=glpD,product=aerobic glycerol 3-phosphate dehydrogenase
U00096.3,3563176,3563444,NA_peak_1053,215,24.2542,139,3562013,3563518,gene=glpD,product=aerobic glycerol 3-phosphate dehydrogenase
U00096.3,3565077,3565264,NA_peak_1054,36,5.04029,81,3564134,3566581,gene=glgP,product=glycogen phosphorylase
U00096.3,3566808,3567131,NA_peak_1055,23,3.56911,141,3566600,3568033,gene=glgA,product=glycogen synthase
U00096.3,3567560,3567828,NA_peak_1056,24,3.66971,100,3566600,3568033,gene=glgA,product=glycogen synthase
U00096.3,3571193,3571430,NA_peak_1057,55,7.31088,120,3569346,3571319,gene=glgX,product=limit dextrin alpha-1%2C6-glucohydrolase
U00096.3,3571193,3571430,NA_peak_1057,55,7.31088,120,3571316,3573502,gene=glgB,product=1%2C4-alpha-glucan branching enzyme
U00096.3,3573785,3573990,NA_peak_1058,86,10.7873,80,3573775,3574878,gene=asd,product=aspartate-semialdehyde dehydrogenase
U00096.3,3575916,3576191,NA_peak_1059,38,5.32258,197,3575721,3577061,gene=gntU,product=low-affinity gluconate transporter
U00096.3,3576472,3576763,NA_peak_1060,49,6.61678,86,3575721,3577061,gene=gntU,product=low-affinity gluconate transporter
U00096.3,3577813,3577987,NA_peak_1061,89,11.1063,102,3577731,3578726,gene=gntR,product=DNA-binding transcriptional repressor GntR
U00096.3,3578326,3578530,NA_peak_1062,13,2.24202,203,3577731,3578726,gene=gntR,product=DNA-binding transcriptional repressor GntR
U00096.3,3578938,3579205,NA_peak_1063,39,5.41746,205,3578950,3579645,gene=yhhW,product=quercetin 2%2C3-dioxygenase
U00096.3,3580414,3580614,NA_peak_1064,32,4.60513,132,3579768,3580805,gene=yhhX,product=putative oxidoreductase YhhX
U00096.3,3581169,3581425,NA_peak_1065,84,10.6279,134,3581138,3581626,gene=yhhY,product=N-acetyltransferase YhhY
U00096.3,3585100,3585556,NA_peak_1066,39,5.44252,84,3585081,3586823,gene=ggt,product=glutathione hydrolase proenzyme
U00096.3,3586260,3586436,NA_peak_1067,45,6.16913,99,3585081,3586823,gene=ggt,product=glutathione hydrolase proenzyme
U00096.3,3588459,3588823,NA_peak_1068,52,6.97306,304,3588110,3589180,gene=ugpC,product=sn-glycerol 3-phosphate ABC transporter ATP binding subunit
U00096.3,3589795,3590060,NA_peak_1069,144,17.0186,112,3589182,3590027,gene=ugpE,product=sn-glycerol 3-phosphate ABC transporter membrane subunit UgpE
U00096.3,3589795,3590060,NA_peak_1069,144,17.0186,112,3590024,3590911,gene=ugpA,product=sn-glycerol 3-phosphate ABC transporter membrane subunit UgpA
U00096.3,3592757,3593039,NA_peak_1070,67,8.65533,112,3592724,3593437,gene=livF,product=branched chain amino acid/phenylalanine ABC transporter ATP binding subunit LivF
U00096.3,3593691,3593918,NA_peak_1071,41,5.6481,81,3593439,3594206,gene=livG,product=branched chain amino acid/phenylalanine ABC transporter ATP binding subunit LivG
U00096.3,3594279,3594628,NA_peak_1072,60,7.89597,167,3594203,3595480,gene=livM,product=branched chain amino acid/phenylalanine ABC transporter membrane subunit LivM
U00096.3,3595706,3596266,NA_peak_1073,27,4.00355,238,3595477,3596403,gene=livH,product=branched chain amino acid/phenylalanine ABC transporter membrane subunit LivH
U00096.3,3598151,3598352,NA_peak_1074,38,5.30377,129,3597984,3598367,gene=panZ,product=PanD maturation factor
U00096.3,3599969,3600223,NA_peak_1075,139,16.4619,70,3599929,3600783,gene=rpoH,product=RNA polymerase sigma factor RpoH
U00096.3,3600505,3600719,NA_peak_1076,17,2.79442,184,3599929,3600783,gene=rpoH,product=RNA polymerase sigma factor RpoH
U00096.3,3601957,3602575,NA_peak_1077,37,5.22545,43,3601028,3602086,gene=ftsX,product=cell division protein FtsX
U00096.3,3601957,3602575,NA_peak_1077,37,5.22545,43,3602079,3602747,gene=ftsE,product=cell division protein FtsE
U00096.3,3603833,3603984,NA_peak_1078,23,3.48593,27,3602750,3604243,gene=ftsY,product=signal recognition particle receptor
U00096.3,3605830,3606252,NA_peak_1079,80,10.1929,142,3605751,3606377,gene=yhhN,product=PF07947 family protein YhhN
U00096.3,3606528,3606905,NA_peak_1080,42,5.73236,98,3606451,3608649,gene=zntA,product=Zn(2(+))/Cd(2(+))/Pb(2(+)) exporting P-type ATPase
U00096.3,3607027,3607493,NA_peak_1081,45,6.14255,232,3606451,3608649,gene=zntA,product=Zn(2(+))/Cd(2(+))/Pb(2(+)) exporting P-type ATPase
U00096.3,3608120,3608413,NA_peak_1082,46,6.23787,170,3606451,3608649,gene=zntA,product=Zn(2(+))/Cd(2(+))/Pb(2(+)) exporting P-type ATPase
U00096.3,3609520,3609713,NA_peak_1083,62,8.1717,92,3609217,3609882,gene=yhhQ,product=queuosine precursor transporter
U00096.3,3610983,3611346,NA_peak_1084,43,5.94693,79,3610516,3611733,gene=yhhS,product=putative transporter YhhS
U00096.3,3611403,3611552,NA_peak_1085,42,5.78544,61,3610516,3611733,gene=yhhS,product=putative transporter YhhS
U00096.3,3614641,3615082,NA_peak_1086,56,7.44187,42,3613667,3615241,gene=nikA,product=Ni(2(+)) ABC transporter periplasmic binding protein
U00096.3,3615794,3615965,NA_peak_1087,92,11.4394,58,3615241,3616185,gene=nikB,product=Ni(2(+)) ABC transporter membrane subunit NikB
U00096.3,3616263,3616767,NA_peak_1088,65,8.45286,49,3616182,3617015,gene=nikC,product=Ni(2(+)) ABC transporter membrane subunit NikC
U00096.3,3617020,3617217,NA_peak_1089,49,6.57849,125,3617015,3617779,gene=nikD,product=Ni(2(+)) ABC transporter ATP binding subunit NikD
U00096.3,3617958,3618261,NA_peak_1090,69,8.90093,156,3617776,3618582,gene=nikE,product=Ni(2(+)) ABC transporter ATP binding subunit NikE
U00096.3,3618754,3618933,NA_peak_1091,188,21.5527,81,3618588,3618989,gene=nikR,product=DNA-binding transcriptional repressor NikR
U00096.3,3619529,3619702,NA_peak_1092,67,8.65741,138,3619192,3623427,gene=rhsB,product=rhs element protein RhsB
U00096.3,3619752,3619927,NA_peak_1093,80,10.1964,100,3619192,3623427,gene=rhsB,product=rhs element protein RhsB
U00096.3,3620390,3620570,NA_peak_1094,50,6.77689,76,3619192,3623427,gene=rhsB,product=rhs element protein RhsB
U00096.3,3621006,3621773,NA_peak_1095,237,26.4739,428,3619192,3623427,gene=rhsB,product=rhs element protein RhsB
U00096.3,3622174,3622335,NA_peak_1096,33,4.71131,129,3619192,3623427,gene=rhsB,product=rhs element protein RhsB
U00096.3,3622404,3622700,NA_peak_1097,42,5.76944,34,3619192,3623427,gene=rhsB,product=rhs element protein RhsB
U00096.3,3625928,3626280,NA_peak_1098,62,8.12366,110,3625679,3626803,gene=yhhJ,product=ABC transporter family protein YhhJ
U00096.3,3627465,3627689,NA_peak_1099,28,4.14771,190,3626803,3629538,gene=rbbA,product=ribosome-associated ATPase
U00096.3,3627820,3628109,NA_peak_1100,111,13.4721,75,3626803,3629538,gene=rbbA,product=ribosome-associated ATPase
U00096.3,3629335,3629505,NA_peak_1101,30,4.34991,54,3626803,3629538,gene=rbbA,product=ribosome-associated ATPase
U00096.3,3629739,3629994,NA_peak_1102,40,5.59803,154,3629535,3630602,gene=yhiI,product=putative membrane fusion protein YhiI
U00096.3,3630151,3630481,NA_peak_1103,29,4.18016,29,3629535,3630602,gene=yhiI,product=putative membrane fusion protein YhiI
U00096.3,3630552,3630731,NA_peak_1104,47,6.32197,92,3629535,3630602,gene=yhiI,product=putative membrane fusion protein YhiI
U00096.3,3630552,3630731,NA_peak_1104,47,6.32197,92,3630665,3630778,gene=yhiY,product=protein YhiY
U00096.3,3635182,3635352,NA_peak_1105,60,7.93941,37,3634841,3635893,gene=yhiM,product=inner membrane protein YhiM
U00096.3,3636289,3636453,NA_peak_1106,41,5.70951,124,3636208,3637410,gene=yhiN,product=putative oxidoreductase YhiN
U00096.3,3636727,3637144,NA_peak_1107,79,10.046,284,3636208,3637410,gene=yhiN,product=putative oxidoreductase YhiN
U00096.3,3638241,3638525,NA_peak_1108,118,14.285,142,3637642,3639141,gene=pitA,product=metal phosphate:H(+) symporter PitA
U00096.3,3638767,3639182,NA_peak_1109,36,5.12844,252,3637642,3639141,gene=pitA,product=metal phosphate:H(+) symporter PitA
U00096.3,3642681,3642899,NA_peak_1110,65,8.43451,101,3642380,3643132,gene=rsmJ,product=16S rRNA m(2)G1516 methyltransferase
U00096.3,3644589,3644987,NA_peak_1111,86,10.8542,131,3643140,3645182,gene=prlC,product=oligopeptidase A
U00096.3,3646758,3647036,NA_peak_1112,56,7.40377,121,3646299,3647651,gene=gor,product=glutathione reductase (NADPH)
U00096.3,3649032,3649436,NA_peak_1113,58,7.60742,272,3648935,3650224,gene=arsB,product=arsenite/antimonite:H(+) antiporter
U00096.3,3652406,3652942,NA_peak_1114,31,4.51026,368,3652182,3653162,gene=insH11,product=IS5 family transposase and trans-activator
U00096.3,3659594,3659821,NA_peak_1115,97,12.0422,89,3659232,3660389,gene=mdtE,product=multidrug efflux pump membrane fusion protein MdtE
U00096.3,3661130,3661306,NA_peak_1116,72,9.2286,111,3660414,3663527,gene=mdtF,product=multidrug efflux pump RND permease MdtF
U00096.3,3661874,3662049,NA_peak_1117,58,7.62807,80,3660414,3663527,gene=mdtF,product=multidrug efflux pump RND permease MdtF
U00096.3,3662777,3662924,NA_peak_1118,40,5.54672,79,3660414,3663527,gene=mdtF,product=multidrug efflux pump RND permease MdtF
U00096.3,3663001,3663159,NA_peak_1119,35,4.92798,66,3660414,3663527,gene=mdtF,product=multidrug efflux pump RND permease MdtF
U00096.3,3666794,3666989,NA_peak_1120,33,4.65681,61,3666180,3667580,gene=gadA,product=glutamate decarboxylase A
U00096.3,3668421,3668675,NA_peak_1121,42,5.81193,193,3667791,3669188,gene=ccp,product=cytochrome c peroxidase
U00096.3,3670382,3670628,NA_peak_1122,202,22.9234,106,3669592,3671241,gene=treF,product=cytoplasmic trehalase
U00096.3,3670741,3670927,NA_peak_1123,65,8.42616,85,3669592,3671241,gene=treF,product=cytoplasmic trehalase
U00096.3,3674946,3675250,NA_peak_1124,126,15.1048,152,3674786,3676108,gene=yhjE,product=putative transporter YhjE
U00096.3,3679641,3679809,NA_peak_1125,34,4.77952,127,3679419,3680348,gene=kdgK,product=2-dehydro-3-deoxygluconokinase
U00096.3,3679871,3680135,NA_peak_1126,45,6.16632,131,3679419,3680348,gene=kdgK,product=2-dehydro-3-deoxygluconokinase
U00096.3,3681605,3681796,NA_peak_1127,52,7.00814,74,3680444,3681940,gene=yhjJ,product=peptidase M16 family protein YhjJ
U00096.3,3682954,3683250,NA_peak_1128,32,4.54519,178,3682161,3683447,gene=dctA,product=C4 dicarboxylate/orotate:H(+) symporter
U00096.3,3686783,3687890,NA_peak_1129,93,11.6063,540,3685700,3689173,gene=bcsC,product=cellulose synthase outer membrane channel
U00096.3,3687989,3688177,NA_peak_1130,38,5.2737,102,3685700,3689173,gene=bcsC,product=cellulose synthase outer membrane channel
U00096.3,3688703,3688958,NA_peak_1131,31,4.52789,169,3685700,3689173,gene=bcsC,product=cellulose synthase outer membrane channel
U00096.3,3690413,3690697,NA_peak_1132,55,7.33547,45,3690268,3692607,gene=bcsB,product=cellulose synthase periplasmic subunit
U00096.3,3692336,3692489,NA_peak_1133,50,6.7094,97,3690268,3692607,gene=bcsB,product=cellulose synthase periplasmic subunit
U00096.3,3693905,3694095,NA_peak_1134,29,4.242,55,3692618,3695236,gene=bcsA,product=cellulose synthase catalytic subunit
U00096.3,3694445,3694649,NA_peak_1135,36,5.06372,112,3692618,3695236,gene=bcsA,product=cellulose synthase catalytic subunit
U00096.3,3697137,3697287,NA_peak_1136,42,5.76608,82,3696458,3698029,gene=bcsE,product=c-di-GMP-binding protein BcsE
U00096.3,3701930,3702146,NA_peak_1137,75,9.5378,77,3701864,3702868,gene=dppF,product=dipeptide ABC transporter ATP binding subunit DppF
U00096.3,3702823,3703143,NA_peak_1138,39,5.43682,208,3701864,3702868,gene=dppF,product=dipeptide ABC transporter ATP binding subunit DppF
U00096.3,3702823,3703143,NA_peak_1138,39,5.43682,208,3702865,3703848,gene=dppD,product=dipeptide ABC transporter ATP binding subunit DppD
U00096.3,3704047,3704262,NA_peak_1139,66,8.57676,169,3703859,3704761,gene=dppC,product=dipeptide ABC transporter membrane subunit DppC
U00096.3,3704381,3704601,NA_peak_1140,22,3.42057,77,3703859,3704761,gene=dppC,product=dipeptide ABC transporter membrane subunit DppC
U00096.3,3712396,3712627,NA_peak_1141,73,9.33604,128,3712236,3712934,gene=yhjY,product=putative outer membrane protein YhjY
U00096.3,3714330,3714533,NA_peak_1142,104,12.7912,98,3714061,3716394,gene=bisC,product=biotin sulfoxide reductase
U00096.3,3715858,3716082,NA_peak_1143,33,4.67394,95,3714061,3716394,gene=bisC,product=biotin sulfoxide reductase
U00096.3,3716726,3717119,NA_peak_1144,31,4.4826,195,3716547,3717206,gene=yiaD,product=PF13488 family lipoprotein YiaD
U00096.3,3717558,3717813,NA_peak_1145,81,10.311,53,3717310,3718284,gene=ghrB,product=glyoxylate reductase
U00096.3,3722446,3722618,NA_peak_1146,38,5.34437,136,3722328,3724397,gene=glyS,product=glycine--tRNA ligase subunit beta
U00096.3,3722955,3723306,NA_peak_1147,66,8.62605,272,3722328,3724397,gene=glyS,product=glycine--tRNA ligase subunit beta
U00096.3,3723633,3724320,NA_peak_1148,30,4.33699,513,3722328,3724397,gene=glyS,product=glycine--tRNA ligase subunit beta
U00096.3,3728657,3728849,NA_peak_1149,52,6.91909,113,3727917,3729371,gene=xylB,product=xylulokinase
U00096.3,3728976,3729237,NA_peak_1150,160,18.6333,99,3727917,3729371,gene=xylB,product=xylulokinase
U00096.3,3734264,3734449,NA_peak_1151,24,3.64653,118,3733720,3734901,gene=xylH,product=xylose ABC transporter membrane subunit
U00096.3,3734521,3734688,NA_peak_1152,16,2.61504,28,3733720,3734901,gene=xylH,product=xylose ABC transporter membrane subunit
U00096.3,3737477,3737666,NA_peak_1153,61,7.95338,144,3737497,3739527,gene=malS,product=alpha-amylase
U00096.3,3741131,3741390,NA_peak_1154,45,6.17909,115,3741109,3741582,gene=ysaA,product=putative electron transport protein YsaA
U00096.3,3744946,3745358,NA_peak_1155,341,36.9889,229,3744804,3746081,gene=yiaN,product=2%2C3-diketo-L-gulonate:Na(+) symporter - membrane subunit
U00096.3,3747721,3747920,NA_peak_1156,66,8.54101,117,3747084,3748580,gene=lyxK,product=L-xylulose kinase
U00096.3,3748551,3749077,NA_peak_1157,116,14.0522,368,3747084,3748580,gene=lyxK,product=L-xylulose kinase
U00096.3,3748551,3749077,NA_peak_1157,116,14.0522,368,3748577,3749239,gene=sgbH,product=3-keto-L-gulonate-6-phosphate decarboxylase SgbH
U00096.3,3749398,3749613,NA_peak_1158,20,3.18886,43,3749232,3750092,gene=sgbU,product=putative L-xylulose 5-phosphate 3-epimerase
U00096.3,3750153,3750399,NA_peak_1159,49,6.60607,76,3750086,3750781,gene=sgbE,product=L-ribulose-5-phosphate 4-epimerase SgbE
U00096.3,3755823,3756083,NA_peak_1160,22,3.33617,165,3754973,3756511,gene=aldB,product=aldehyde dehydrogenase B
U00096.3,3756155,3756353,NA_peak_1161,58,7.66987,153,3754973,3756511,gene=aldB,product=aldehyde dehydrogenase B
U00096.3,3756830,3757212,NA_peak_1162,29,4.22753,164,3756676,3757827,gene=yiaY,product=L-threonine dehydrogenase
U00096.3,3758256,3758610,NA_peak_1163,141,16.6854,134,3758017,3759861,gene=selB,product=selenocysteyl-tRNA-specific translation elongation factor
U00096.3,3758716,3759127,NA_peak_1164,81,10.2315,66,3758017,3759861,gene=selB,product=selenocysteyl-tRNA-specific translation elongation factor
U00096.3,3759232,3759718,NA_peak_1165,60,7.89346,254,3758017,3759861,gene=selB,product=selenocysteyl-tRNA-specific translation elongation factor
U00096.3,3759922,3760103,NA_peak_1166,33,4.75704,125,3759858,3761249,gene=selA,product=selenocysteine synthase
U00096.3,3760721,3761126,NA_peak_1167,72,9.25685,200,3759858,3761249,gene=selA,product=selenocysteine synthase
U00096.3,3762233,3762380,NA_peak_1168,61,7.95866,48,3762183,3766316,gene=rhsA,product=rhs element protein RhsA
U00096.3,3762543,3763099,NA_peak_1169,190,21.6834,282,3762183,3766316,gene=rhsA,product=rhs element protein RhsA
U00096.3,3763373,3763571,NA_peak_1170,37,5.16603,63,3762183,3766316,gene=rhsA,product=rhs element protein RhsA
U00096.3,3763955,3764683,NA_peak_1171,108,13.15,427,3762183,3766316,gene=rhsA,product=rhs element protein RhsA
U00096.3,3765087,3765304,NA_peak_1172,42,5.83703,98,3762183,3766316,gene=rhsA,product=rhs element protein RhsA
U00096.3,3765387,3765694,NA_peak_1173,85,10.7225,71,3762183,3766316,gene=rhsA,product=rhs element protein RhsA
